"","taxon.name","cartodb_id","comarca","provincia","nom_comar","sup_comar","geometry"
"1466","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.2112625, 41.401357)
"1467","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.2087469, 41.3994332)
"1468","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.2113118, 41.4014294)
"1469","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.2088066, 41.3994234)
"1470","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.2166373, 41.4059086)
"1589","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1471226, 41.4188331)
"1590","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1472829, 41.4188934)
"1592","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1472648, 41.418859)
"1670","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1858393, 41.3947394)
"1944","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1523024, 41.4398734)
"2053","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1437416, 41.4095481)
"2133","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1794236, 41.4484122)
"2135","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1795203, 41.4483539)
"2136","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1796183, 41.4483228)
"2266","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.185204, 41.4071847)
"2555","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1591, 41.3773834)
"2819","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.177102, 41.4478422)
"2900","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1829803, 41.4222417)
"3343","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1448571, 41.403434)
"3717","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1604294, 41.4288118)
"4162","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.164852, 41.4438894)
"4165","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1659269, 41.4442805)
"4208","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1423026, 41.4323486)
"4296","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1460445, 41.413122)
"4301","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1457609, 41.4130751)
"4418","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1727012, 41.4028951)
"4426","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1439302, 41.3593999)
"4447","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1437823, 41.3584211)
"4451","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1493549, 41.4215281)
"4452","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1493817, 41.4215222)
"4453","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1494149, 41.4214957)
"4454","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1494239, 41.4214606)
"4492","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1423008, 41.4232132)
"8","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1006115526, 41.3418420704)
"17","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1060416667, 41.3829466667)
"18","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1060716667, 41.3825366667)
"19","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1060983333, 41.3831433333)
"20","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.106235, 41.3831183333)
"21","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1062833333, 41.3828833333)
"22","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1063016667, 41.3829033333)
"23","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1063666667, 41.3831266667)
"24","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1063783333, 41.3831483333)
"25","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1055055, 41.40231333)
"26","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.106585, 41.3829783333)
"27","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1066083333, 41.382965)
"28","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.10662, 41.3833483333)
"29","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1068483333, 41.3832916667)
"30","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1068933333, 41.38331)
"31","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1068966667, 41.3832766667)
"33","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.10717, 41.383035)
"36","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1073433333, 41.3834883333)
"37","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1073433333, 41.3835116667)
"39","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1071555, 41.3887783333)
"40","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.10747, 41.3831816667)
"42","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.10747, 41.38348)
"43","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1074983333, 41.383715)
"44","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1075416667, 41.3832683333)
"57","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1093183333, 41.3837783333)
"63","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.110905, 41.3849116667)
"64","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.11095, 41.3848966667)
"65","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1109533333, 41.384905)
"66","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1109683333, 41.3848566667)
"67","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1110316667, 41.3849616667)
"71","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1113316667, 41.38447)
"72","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1113766667, 41.384445)
"74","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.111445, 41.38512)
"79","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1116416667, 41.3850683333)
"82","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.111725, 41.3852366667)
"84","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1118916667, 41.384385)
"88","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1120133333, 41.3850466667)
"90","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1121033333, 41.3851016667)
"91","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1121066667, 41.385215)
"92","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.11211, 41.3852066667)
"93","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1121333333, 41.3850516667)
"94","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1121433333, 41.3850783333)
"95","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1121933333, 41.385035)
"96","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1122083333, 41.3848183333)
"97","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1122183333, 41.38503)
"98","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1122583333, 41.3851516667)
"105","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.112675, 41.3851083333)
"137","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1156366667, 41.3859066667)
"138","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.11572, 41.3860216667)
"140","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1157283333, 41.3859383333)
"172","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1204266667, 41.38496)
"189","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1226566667, 41.3878866667)
"190","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1212305, 41.4202333333)
"192","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.12108883, 41.424095)
"193","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1229583333, 41.3880416667)
"440","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1446695, 41.41254667)
"446","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.14523, 41.4377933333)
"450","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1460816667, 41.43751)
"453","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1464666667, 41.4374433333)
"456","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1466333333, 41.4370083333)
"574","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1548433333, 41.3565533333)
"585","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1549533333, 41.3566533333)
"617","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1511111667, 41.4403383333)
"663","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.15338413, 41.41833778)
"709","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.15680283, 41.41783)
"710","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.15710833, 41.41568333)
"711","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1558216667, 41.4409233333)
"714","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1560366667, 41.4405333333)
"715","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1560316667, 41.4409166667)
"716","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.15613, 41.4406183333)
"738","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.164625, 41.3633916667)
"739","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1617776528, 41.4193088542)
"773","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1660153333, 41.3705374167)
"789","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1648666667, 41.41867)
"791","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1650278333, 41.4190633333)
"807","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1665195, 41.41752)
"989","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.1851219188, 41.4026317851)
"1342","Cenchrus longisetus",19,13,"08","Barcelonès",146.29,c(2.2258533333, 41.4648383333)
"32","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1071416667, 41.3832483333)
"34","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1072933333, 41.383425)
"35","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1073116667, 41.383145)
"38","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1074316667, 41.3830733333)
"41","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.10748, 41.3832)
"46","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1077016667, 41.3838516667)
"52","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.108945, 41.3839316667)
"53","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1090466667, 41.3831433333)
"54","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1090366667, 41.38341)
"55","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1090283333, 41.3838633333)
"56","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.109165, 41.3843083333)
"59","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.10939, 41.38421)
"61","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1099983333, 41.3845433333)
"62","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1105883333, 41.383965)
"76","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1115783333, 41.3850616667)
"80","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.111695, 41.3845266667)
"87","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1120133333, 41.3850383333)
"104","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.112475, 41.3850533333)
"106","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.112737, 41.3854717)
"119","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1135533333, 41.3848066667)
"123","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.11377, 41.3848)
"133","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1152966667, 41.385615)
"134","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1154233333, 41.385645)
"135","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.11544, 41.385655)
"143","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1159133333, 41.3858466667)
"144","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1160133333, 41.3851516667)
"145","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1160516667, 41.385085)
"147","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1161083333, 41.385825)
"149","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1162916667, 41.3850666667)
"151","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.116385, 41.3852566667)
"156","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1175583333, 41.3861033333)
"160","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1193616667, 41.3867533333)
"162","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1197566667, 41.38493)
"180","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.121255, 41.3873233333)
"181","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1214516667, 41.3873716667)
"187","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1224783333, 41.3879166667)
"188","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1226666667, 41.3875883333)
"191","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.12297, 41.38678)
"195","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1232483333, 41.38801)
"196","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1232983333, 41.3880033333)
"197","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1235166667, 41.3871516667)
"200","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1236233333, 41.3871816667)
"202","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1237666667, 41.3870716667)
"203","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1237316667, 41.3879966667)
"204","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1237516667, 41.3877033333)
"205","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1238933333, 41.3875266667)
"207","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.123965, 41.3871683333)
"208","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1240166667, 41.387235)
"209","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.124155, 41.388085)
"210","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1243733333, 41.3880916667)
"211","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1248316667, 41.38822)
"213","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1249716667, 41.3882416667)
"214","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1250283333, 41.3872566667)
"217","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.125045, 41.3880316667)
"218","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1251266667, 41.3873133333)
"219","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1252383333, 41.387615)
"221","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1255866667, 41.3879566667)
"226","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.12625, 41.38846)
"228","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1266783333, 41.3876933333)
"231","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1272016667, 41.3877433333)
"232","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.127395, 41.3844716667)
"233","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1274616667, 41.38413)
"234","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.127525, 41.3836366667)
"239","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1281233333, 41.38271)
"244","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.129015, 41.380945)
"247","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1292366667, 41.3811416667)
"248","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.12958, 41.3772533333)
"250","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1296666667, 41.37895)
"253","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.130285, 41.3762833333)
"254","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.129805, 41.3895083333)
"268","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1308883333, 41.3902233333)
"276","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.131685, 41.3888866667)
"298","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1354616667, 41.3650316667)
"299","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.13548, 41.36495)
"301","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1341766667, 41.3903416667)
"302","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1355516667, 41.3653433333)
"305","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1346277514, 41.3904943854)
"325","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1360163974, 41.3909099448)
"340","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1381723308, 41.3911104868)
"423","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1426016667, 41.3926)
"427","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1433742381, 41.3926295138)
"430","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1440260103, 41.3926466824)
"431","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.143995, 41.3933133333)
"694","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1562736071, 41.3958150646)
"723","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.160195571, 41.3968338756)
"724","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1602774, 41.3966008)
"726","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1607616667, 41.3969133333)
"727","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1608220996, 41.3968474894)
"731","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1610916667, 41.39682)
"733","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1618705515, 41.3970934376)
"735","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1623660799, 41.3971388366)
"744","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1634166667, 41.39744)
"747","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1634913418, 41.3976750236)
"749","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1635416667, 41.3977816667)
"752","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1638816667, 41.397555)
"753","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.163575, 41.4043883333)
"756","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1640416667, 41.3975083333)
"758","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1638466667, 41.4039416667)
"761","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.164305, 41.3975983333)
"779","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1652166667, 41.398015)
"780","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1652545069, 41.3981041237)
"784","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1654883333, 41.3979516667)
"787","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1657616667, 41.3982233333)
"799","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.16706, 41.4015833333)
"800","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1671566667, 41.4012516667)
"809","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1677054494, 41.3986210914)
"814","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1678866667, 41.4007016667)
"820","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1685666667, 41.3988933333)
"821","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1686097597, 41.3987376665)
"823","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.168625, 41.40048)
"825","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1689799874, 41.399038984)
"831","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1705057331, 41.3994130667)
"834","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.17109, 41.3992233333)
"835","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1714462, 41.3981064)
"842","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1718582897, 41.3996564894)
"843","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1719183333, 41.3995433333)
"848","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1726621224, 41.3998402319)
"853","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1728466667, 41.40006)
"854","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.17293, 41.3999266667)
"855","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1736566667, 41.4000066667)
"857","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1737, 41.4000833333)
"860","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1738082121, 41.4002571599)
"861","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1738866667, 41.4000833333)
"864","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1748133333, 41.3944716667)
"865","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1748133333, 41.3945033333)
"867","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1748266667, 41.3944833333)
"869","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1745283333, 41.4003133333)
"882","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.175135, 41.400415)
"883","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1754611515, 41.4003350908)
"884","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1763683333, 41.395505)
"887","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1764654, 41.3942401)
"893","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1765183333, 41.395555)
"894","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1766216667, 41.395405)
"895","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1768507, 41.393798)
"896","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1769576843, 41.4009664861)
"898","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1774166667, 41.4013966667)
"900","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1785115, 41.3927104)
"910","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1787633333, 41.4014266667)
"913","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1788866667, 41.4014816667)
"924","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1792386711, 41.4014424789)
"929","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.17969, 41.4017283333)
"931","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1797942335, 41.4016290439)
"937","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1802340057, 41.4018270437)
"943","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1803147131, 41.4018166738)
"944","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1803257895, 41.4017589191)
"951","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1806294228, 41.4018520133)
"952","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.180681015, 41.4018730504)
"960","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1813207849, 41.4019286073)
"976","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1822330806, 41.4022231599)
"979","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1829416667, 41.4021783333)
"980","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1829717161, 41.4023481684)
"981","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1830866667, 41.4024783333)
"982","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1841083333, 41.3871)
"983","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1833252895, 41.4024627142)
"984","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1836798605, 41.4025434542)
"996","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.190125, 41.40415)
"997","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.190885, 41.40424)
"1000","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1912564384, 41.4042069385)
"1003","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1910283333, 41.4212133333)
"1004","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19227, 41.4045466667)
"1013","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1931327144, 41.4052074831)
"1014","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1931956796, 41.405201447)
"1031","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1936379369, 41.4048893485)
"1032","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1936083333, 41.4055366667)
"1034","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19346, 41.4086333333)
"1035","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19351, 41.4079216667)
"1037","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1936183333, 41.4093)
"1040","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.194025, 41.408385)
"1041","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19401, 41.409095)
"1042","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1945390747, 41.4053092815)
"1043","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19438, 41.4094733333)
"1047","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1948483333, 41.4056316667)
"1048","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1947233333, 41.4089483333)
"1050","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1947233333, 41.4096516667)
"1051","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1947633333, 41.4100616667)
"1054","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.19497, 41.40928)
"1062","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1952016667, 41.4094933333)
"1077","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1955683333, 41.4097666667)
"1079","Dichondra micrantha",19,13,"08","Barcelonès",146.29,c(2.1956283333, 41.4102816667)
