"","id","observed_on","description","latitude","longitude","map_scale","timeframe","species_guess","user_id","taxon_id","created_at","updated_at","place_guess","id_please","observed_on_string","iconic_taxon_id","num_identification_agreements","num_identification_disagreements","time_observed_at","time_zone","location_is_exact","delta","positional_accuracy","private_latitude","private_longitude","geoprivacy","quality_grade","positioning_method","positioning_device","out_of_range","license","uri","observation_photos_count","comments_count","zic_time_zone","oauth_application_id","observation_sounds_count","identifications_count","captive","community_taxon_id","site_id","old_uuid","public_positional_accuracy","mappable","cached_votes_total","last_indexed_at","private_place_guess","uuid","taxon_geoprivacy","short_description","user_login","iconic_taxon_name","faves_count","created_at_utc","updated_at_utc","time_observed_at_utc","owners_identification_from_vision","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level","iconic_taxon.ancestry","user.login","user.user_icon_url","observed_on_DATE"
"1",72357325,"2021-03-29",NA,"41.3685133104","2.0949135348",NA,NA,"bejuco blanco",664555,77496,"2021-03-29T12:47:22.064Z","2021-04-16T03:16:50.526Z","Camí Can Nyac - Camí de Can Boixeres, 08950 Esplugues de Llobregat, Barcelona, España",FALSE,"2021-03-29 12:29:29 PM GMT+02:00",47126,0,0,"2021-03-29T08:29:29.000Z","Pretoria",FALSE,FALSE,8,NA,NA,NA,"needs_id","gps","gps",NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/72357325",1,0,"Africa/Johannesburg",2,0,1,FALSE,NA,1,NA,8,TRUE,1,"2021-04-16T03:16:51.058Z",NA,"a7f1ef70-c483-47c3-baa5-42049ac851b4",NA,NA,"noeliria","Plantae",0,"2021-03-29T12:47:22.064Z","2021-04-16T03:16:50.526Z","2021-03-29T08:29:29.000Z",TRUE,77496,"Ipomoea indica","species","48460/47126/211194/47125/47124/48515/52345/993824/52346",217607,"oceanblue morning glory",TRUE,"English",47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-03-29
"2",79760421,"2021-05-22","","41.4288435419","2.0925278256",NA,NA,"Kalanchoe híbrido de Madagascar",4323621,518424,"2021-05-22T11:43:26.558Z","2021-06-29T11:25:38.937Z","Calle del Baladre, Barcelona, Cataluña, ES",FALSE,"Sat May 22 2021 13:41:47 GMT+0200 (GMT+2)",47126,1,0,"2021-05-22T11:41:47.000Z","Pretoria",FALSE,FALSE,4,NA,NA,NA,"research",NA,NA,NA,NA,"https://www.inaturalist.org/observations/79760421",2,0,"Africa/Johannesburg",3,0,2,FALSE,518424,1,NA,4,TRUE,0,"2021-10-22T13:51:57.191Z",NA,"6b3f082b-fa89-4966-b775-e98c1a66310d",NA,"","iperezlorenzo","Plantae",0,"2021-05-22T11:43:26.558Z","2021-06-29T11:25:38.937Z","2021-05-22T11:41:47.000Z",FALSE,518424,"Kalanchoe × houghtonii","hybrid","48460/47126/211194/47125/47124/71289/51890/884703/59379/135235",NA,NA,NA,NA,47126,"Plantae","kingdom",70,"48460","iperezlorenzo","https://static.inaturalist.org/attachments/users/icons/4323621/thumb.jpg?1621797986",2021-05-22
"3",72356081,"2021-03-29",NA,"41.3685447624","2.0957322791",NA,NA,"Zacate plumoso africano",664555,430578,"2021-03-29T12:19:00.746Z","2021-03-29T12:19:21.862Z","Esplugas de Llobregat, Barcelona, España",FALSE,"2021-03-29 1:13:07 PM GMT+02:00",47126,0,0,"2021-03-29T11:13:07.000Z","Africa/Johannesburg",FALSE,FALSE,31,NA,NA,NA,"needs_id","gps","gps",NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/72356081",1,0,NA,2,0,1,FALSE,NA,1,NA,31,TRUE,0,"2021-04-02T20:08:01.035Z",NA,"10dc6c48-6d43-4167-a7ca-c65ff0b92d6b",NA,NA,"noeliria","Plantae",0,"2021-03-29T12:19:00.746Z","2021-03-29T12:19:21.862Z","2021-03-29T11:13:07.000Z",TRUE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-03-29
"4",92772141,"2021-08-27",NA,"41.3669869635","2.0958249321",NA,NA,"campanella gigante",664555,77496,"2021-08-28T13:13:15.149Z","2021-08-29T15:12:55.173Z","L'Hospitalet de Llobregat, Barcelona, España",FALSE,"2021/08/27 2:58 PM CEST",47126,1,0,"2021-08-27T12:58:00.000Z","Paris",FALSE,FALSE,2,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/92772141",2,0,"Europe/Paris",NA,0,2,FALSE,77496,1,NA,2,TRUE,0,"2021-08-29T15:12:56.433Z",NA,"0529a0fe-3896-4695-8a7f-8999d6e98881",NA,NA,"noeliria","Plantae",0,"2021-08-28T13:13:15.149Z","2021-08-29T15:12:55.173Z","2021-08-27T12:58:00.000Z",TRUE,77496,"Ipomoea indica","species","48460/47126/211194/47125/47124/48515/52345/993824/52346",217607,"oceanblue morning glory",TRUE,"English",47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-08-27
"5",47966749,"2020-05-31",NA,"41.36520833","2.09611383",NA,NA,"Aptenia cordifolia",3098034,589815,"2020-05-31T11:56:47.643Z","2020-05-31T11:56:56.110Z","Camino de la Fonteta, Hospitalet de Llobregat, Cataluña, ES",FALSE,"Sun May 31 2020 10:47:35 GMT+0200 (GMT+2)",47126,0,0,"2020-05-31T08:47:35.000Z","Africa/Johannesburg",FALSE,FALSE,15,NA,NA,NA,"needs_id",NA,NA,NA,"CC-BY-NC","https://www.inaturalist.org/observations/47966749",1,0,NA,3,0,1,FALSE,NA,1,NA,15,TRUE,0,"2020-05-31T12:00:46.384Z",NA,"6415c6b9-4d82-4fee-90ea-cbb005278495",NA,NA,"komorabibcn","Plantae",0,"2020-05-31T11:56:47.643Z","2020-05-31T11:56:56.110Z","2020-05-31T08:47:35.000Z",FALSE,589815,"Mesembryanthemum cordifolium","species","48460/47126/211194/47125/47124/47366/49320/574921/49321/734724/734729",1208505,"heart-leaf ice plant",TRUE,"English",47126,"Plantae","kingdom",70,"48460","komorabibcn","https://static.inaturalist.org/attachments/users/icons/3098034/thumb.jpg?1590926278",2020-05-31
"6",89455551,"2021-08-01","","41.4154660226","2.0946036758",NA,NA,"campanella gigante",4411637,77496,"2021-08-01T10:43:35.992Z","2021-08-11T22:08:56.062Z","Cordillera del Parque Natural de Collserola, Barcelona, Barcelona, ES",FALSE,"Sun Aug 01 2021 12:43:05 GMT+0200 (GMT+2)",47126,1,0,"2021-08-01T10:43:05.000Z","Pretoria",FALSE,FALSE,6,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC","https://www.inaturalist.org/observations/89455551",1,0,"Africa/Johannesburg",3,0,2,FALSE,77496,1,NA,6,TRUE,0,"2021-10-26T16:43:39.459Z",NA,"086cb688-c6a3-499f-91c8-a109ebe73bc4",NA,"","javiersant","Plantae",0,"2021-08-01T10:43:35.992Z","2021-08-11T22:08:56.062Z","2021-08-01T10:43:05.000Z",TRUE,77496,"Ipomoea indica","species","48460/47126/211194/47125/47124/48515/52345/993824/52346",217607,"oceanblue morning glory",TRUE,"English",47126,"Plantae","kingdom",70,"48460","javiersant","https://static.inaturalist.org/attachments/users/icons/4411637/thumb.jpg?1621150694",2021-08-01
"7",80597374,"2021-05-27",NA,"41.3474045769","2.1001686528",NA,NA,"bejuco blanco",3839792,77496,"2021-05-28T11:41:27.034Z","2021-05-31T20:43:24.103Z","08907 L'Hospitalet de Llobregat, Barcelona, España",FALSE,"2021-05-27 13:02:48",47126,3,0,"2021-05-27T11:02:48.000Z","Madrid",FALSE,FALSE,189,NA,NA,NA,"research","gps","gps",NA,"CC-BY-NC","https://www.inaturalist.org/observations/80597374",5,0,"Europe/Madrid",2,0,4,FALSE,77496,1,NA,189,TRUE,0,"2021-07-07T03:38:43.386Z",NA,"13b50966-29ea-4d71-b7bf-838bc309efbd",NA,NA,"jaom","Plantae",0,"2021-05-28T11:41:27.034Z","2021-05-31T20:43:24.103Z","2021-05-27T11:02:48.000Z",FALSE,77496,"Ipomoea indica","species","48460/47126/211194/47125/47124/48515/52345/993824/52346",217607,"oceanblue morning glory",TRUE,"English",47126,"Plantae","kingdom",70,"48460","jaom","https://static.inaturalist.org/attachments/users/icons/3839792/thumb.jpg?1612350194",2021-05-27
"8",70452038,"2021-03-02",NA,"41.3418420704","2.1006115526",NA,NA,"Cua de rata",664555,430578,"2021-03-02T16:37:54.806Z","2021-03-06T15:01:53.993Z","08907 Hospitalet de Llobregat, Barcelona, España",FALSE,"2021-03-02 2:27:17 PM GMT+01:00",47126,1,0,"2021-03-02T13:27:17.000Z","Amsterdam",FALSE,FALSE,9,NA,NA,NA,"research","gps","gps",NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/70452038",2,0,"Europe/Amsterdam",2,0,2,FALSE,430578,1,NA,9,TRUE,0,"2021-04-02T20:16:47.063Z",NA,"755985fa-0449-4de8-90c8-cafc822faadf",NA,NA,"noeliria","Plantae",0,"2021-03-02T16:37:54.806Z","2021-03-06T15:01:53.993Z","2021-03-02T13:27:17.000Z",TRUE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-03-02
"9",79117738,"2021-05-15","","41.4200513112","2.0970510878",NA,NA,"tree privet",2100829,77740,"2021-05-17T05:33:00.827Z","2021-10-22T00:03:46.666Z","Baixador de Vallvidrera, Barcelona, Barcelona, ES",FALSE,"Sat May 15 2021 20:28:15 GMT+0200 (GMT+2)",47126,1,0,"2021-05-15T18:28:15.000Z","Pretoria",FALSE,FALSE,5,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-ND","https://www.inaturalist.org/observations/79117738",1,0,"Africa/Johannesburg",3,0,2,FALSE,77740,1,NA,5,TRUE,0,"2021-10-22T14:05:37.957Z",NA,"3381a989-4fe5-49fa-a363-fd58c920b18d","open","","davidcb","Plantae",0,"2021-05-17T05:33:00.827Z","2021-10-22T00:03:46.666Z","2021-05-15T18:28:15.000Z",TRUE,77740,"Ligustrum lucidum","species","48460/47126/211194/47125/47124/48151/47733/69819",638410,"tree privet",TRUE,"English",47126,"Plantae","kingdom",70,"48460","davidcb","https://static.inaturalist.org/attachments/users/icons/2100829/thumb.jpg?1565350798",2021-05-15
"10",101376165,"2019-02-04",NA,"41.4189584786","2.0978824887",NA,NA,"Ligustrum lucidum",2100829,77740,"2021-11-18T03:22:46.485Z","2021-11-18T03:22:48.889Z","Carretera Vallvidrera a les Planes, 3, Barcelona, Catalunya, ES",FALSE,"2019-02-04 15:50:58+01:00",47126,0,0,"2019-02-04T14:50:58.000Z","Paris",FALSE,FALSE,5,NA,NA,NA,"needs_id",NA,NA,NA,"CC-BY-NC-ND","https://www.inaturalist.org/observations/101376165",1,0,"Europe/Paris",NA,0,1,FALSE,NA,NA,NA,5,TRUE,0,"2021-11-18T03:22:50.557Z",NA,"15e09710-bf46-4631-843b-783907a28f51","open",NA,"davidcb","Plantae",0,"2021-11-18T03:22:46.485Z","2021-11-18T03:22:48.889Z","2019-02-04T14:50:58.000Z",FALSE,77740,"Ligustrum lucidum","species","48460/47126/211194/47125/47124/48151/47733/69819",638410,"tree privet",TRUE,"English",47126,"Plantae","kingdom",70,"48460","davidcb","https://static.inaturalist.org/attachments/users/icons/2100829/thumb.jpg?1565350798",2019-02-04
"11",101376143,"2019-02-04",NA,"41.4181721304","2.0994747151",NA,NA,"tree privet",2100829,77740,"2021-11-18T03:22:18.596Z","2021-12-07T09:14:35.615Z","Camí del Cama-Sec, Barcelona, Catalunya, ES",FALSE,"2019-02-04 15:56:48+01:00",47126,1,0,"2019-02-04T14:56:48.000Z","Paris",FALSE,FALSE,5,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-ND","https://www.inaturalist.org/observations/101376143",1,0,"Europe/Paris",NA,0,2,FALSE,77740,NA,NA,5,TRUE,0,"2021-12-07T09:14:36.331Z",NA,"60090302-4233-4a3d-8c5b-20bdd0c7a3da","open",NA,"davidcb","Plantae",0,"2021-11-18T03:22:18.596Z","2021-12-07T09:14:35.615Z","2019-02-04T14:56:48.000Z",FALSE,77740,"Ligustrum lucidum","species","48460/47126/211194/47125/47124/48151/47733/69819",638410,"tree privet",TRUE,"English",47126,"Plantae","kingdom",70,"48460","davidcb","https://static.inaturalist.org/attachments/users/icons/2100829/thumb.jpg?1565350798",2019-02-04
"12",91630748,"2021-08-18",NA,"41.3656128664","2.102798894",NA,NA,"Maravilla",664555,50616,"2021-08-18T13:08:54.643Z","2021-08-18T13:36:33.079Z","08906 L'Hospitalet de Llobregat, Barcelona, España",FALSE,"2021-08-18",47126,1,0,NA,"Hawaii",FALSE,FALSE,5,NA,NA,NA,"research","gps","gps",NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/91630748",1,0,"Pacific/Honolulu",2,0,2,FALSE,50616,1,NA,5,TRUE,0,"2021-08-18T13:36:33.615Z",NA,"46c03dd0-e9cc-4752-9c1c-a93c1794feff",NA,NA,"noeliria","Plantae",0,"2021-08-18T13:08:54.643Z","2021-08-18T13:36:33.079Z",NA,TRUE,50616,"Mirabilis jalapa","species","48460/47126/211194/47125/47124/47366/50256/50615",86478,"Marvel of Peru",TRUE,"English",47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-08-18
"13",101379215,"2018-11-17",NA,"41.4196643606","2.10021534",NA,NA,"tree privet",2100829,77740,"2021-11-18T04:16:24.319Z","2021-12-07T09:14:23.442Z","Carretera de l'Església, 104, Barcelona, Catalunya, ES",FALSE,"2018-11-17 14:51:39+00:00",47126,1,0,"2018-11-17T14:51:39.000Z","Edinburgh",FALSE,FALSE,5,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-ND","https://www.inaturalist.org/observations/101379215",1,0,"Europe/London",NA,0,2,FALSE,77740,NA,NA,5,TRUE,0,"2021-12-07T09:14:28.384Z",NA,"0a8051c4-b5b3-4399-b1c0-45d0a4ded07c","open",NA,"davidcb","Plantae",0,"2021-11-18T04:16:24.319Z","2021-12-07T09:14:23.442Z","2018-11-17T14:51:39.000Z",FALSE,77740,"Ligustrum lucidum","species","48460/47126/211194/47125/47124/48151/47733/69819",638410,"tree privet",TRUE,"English",47126,"Plantae","kingdom",70,"48460","davidcb","https://static.inaturalist.org/attachments/users/icons/2100829/thumb.jpg?1565350798",2018-11-17
"14",69517423,"2021-02-13","","41.4189285972","2.1003320999",NA,NA,"Ligustrum lucidum",2100829,77740,"2021-02-13T19:49:30.317Z","2021-10-22T00:37:07.317Z","Carretera de l'Església, Barcelona, Catalunya, ES",FALSE,"Sat Feb 13 2021 18:20:39 GMT+0100 (GMT+1)",47126,2,0,"2021-02-13T17:20:39.000Z","Paris",FALSE,FALSE,10,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-ND","https://www.inaturalist.org/observations/69517423",2,0,"Europe/Paris",3,0,3,FALSE,77740,1,NA,10,TRUE,0,"2021-10-22T14:05:57.557Z",NA,"168a623f-7351-457b-a96a-4f4df3d012de","open","","davidcb","Plantae",0,"2021-02-13T19:49:30.317Z","2021-10-22T00:37:07.317Z","2021-02-13T17:20:39.000Z",FALSE,77740,"Ligustrum lucidum","species","48460/47126/211194/47125/47124/48151/47733/69819",638410,"tree privet",TRUE,"English",47126,"Plantae","kingdom",70,"48460","davidcb","https://static.inaturalist.org/attachments/users/icons/2100829/thumb.jpg?1565350798",2021-02-13
"15",61373826,"2020-10-01",NA,"41.3441101771","2.1061695696",NA,NA,"bejuco blanco",1846884,77496,"2020-10-01T07:12:44.575Z","2020-10-04T14:14:49.308Z","Hospitalet de Llobregat",FALSE,"2020-10-01T09:12:05+02:00",47126,2,0,"2020-10-01T07:12:05.000Z","UTC",FALSE,FALSE,84,NA,NA,NA,"research",NA,NA,NA,NA,"https://www.inaturalist.org/observations/61373826",1,0,"Etc/UTC",333,0,3,FALSE,77496,1,NA,84,TRUE,0,"2020-11-01T13:11:24.693Z",NA,"99cbc080-6a80-4369-8291-340700457e82",NA,NA,"luluma","Plantae",0,"2020-10-01T07:12:44.575Z","2020-10-04T14:14:49.308Z","2020-10-01T07:12:05.000Z",TRUE,77496,"Ipomoea indica","species","48460/47126/211194/47125/47124/48515/52345/993824/52346",217607,"oceanblue morning glory",TRUE,"English",47126,"Plantae","kingdom",70,"48460","luluma",NA,2020-10-01
"16",74740093,"2021-04-21",NA,"41.3687732152","2.1060548007",NA,NA,"Kalanchoe híbrido de Madagascar",664555,518424,"2021-04-21T15:16:51.065Z","2021-12-27T13:22:46.649Z","Hospitalet de Llobregat, Barcelona, España",FALSE,"2021/04/21 5:09 PM CEST",47126,2,0,"2021-04-21T15:09:00.000Z","Paris",FALSE,FALSE,2,NA,NA,NA,"research",NA,NA,NA,"CC-BY-NC-SA","https://www.inaturalist.org/observations/74740093",1,0,"Europe/Paris",NA,0,4,FALSE,518424,1,NA,2,TRUE,0,"2021-12-27T13:22:48.566Z",NA,"427fcfb2-3144-4d29-a0c5-e549c097edf1",NA,NA,"noeliria","Plantae",0,"2021-04-21T15:16:51.065Z","2021-12-27T13:22:46.649Z","2021-04-21T15:09:00.000Z",FALSE,518424,"Kalanchoe × houghtonii","hybrid","48460/47126/211194/47125/47124/71289/51890/884703/59379/135235",NA,NA,NA,NA,47126,"Plantae","kingdom",70,"48460","noeliria","https://static.inaturalist.org/attachments/users/icons/664555/thumb.jpg?1567701008",2021-04-21
"17",102347207,"2021-12-02","","41.3829466667","2.1060416667",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:04:40.559Z","2021-12-11T09:40:02.422Z","Pedralbes, Barcelona, España",FALSE,"2021-12-02 11:04:26",47126,1,0,"2021-12-02T10:04:26.000Z","Madrid",FALSE,FALSE,8,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347207",1,0,"Europe/Madrid",2,0,3,FALSE,430578,1,NA,8,TRUE,0,"2021-12-11T09:40:03.140Z",NA,"d49d55e8-5d74-40a4-ad39-73adcc25b3f2",NA,"","elena858","Plantae",0,"2021-12-02T10:04:40.559Z","2021-12-11T09:40:02.422Z","2021-12-02T10:04:26.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"18",102347232,"2021-12-02","","41.3825366667","2.1060716667",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:05:44.358Z","2021-12-11T09:39:35.476Z","La Maternitat i Sant Ramon, Barcelona, España",FALSE,"2021-12-02 11:05:29",47126,1,0,"2021-12-02T10:05:29.000Z","Madrid",FALSE,FALSE,9,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347232",1,0,"Europe/Madrid",2,0,3,FALSE,430578,1,NA,9,TRUE,0,"2021-12-11T09:39:37.690Z",NA,"cbf45dcb-4f71-481a-b81a-c27ed226b932",NA,"","elena858","Plantae",0,"2021-12-02T10:05:44.358Z","2021-12-11T09:39:35.476Z","2021-12-02T10:05:29.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"19",102346660,"2021-12-02","","41.3831433333","2.1060983333",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T09:38:02.012Z","2021-12-11T09:40:11.679Z","Pedralbes, Barcelona, España",FALSE,"2021-12-02 10:37:48",47126,1,0,"2021-12-02T09:37:48.000Z","Madrid",FALSE,FALSE,5,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102346660",1,0,"Europe/Madrid",2,0,2,FALSE,430578,1,NA,5,TRUE,0,"2021-12-11T09:40:12.715Z",NA,"55139341-5b48-4969-b5c7-7916ab3c44a9",NA,"","elena858","Plantae",0,"2021-12-02T09:38:02.012Z","2021-12-11T09:40:11.679Z","2021-12-02T09:37:48.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"20",102346646,"2021-12-02","","41.3831183333","2.106235",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T09:37:49.116Z","2021-12-11T09:40:11.202Z","Pedralbes, Barcelona, España",FALSE,"2021-12-02 10:37:13",47126,1,0,"2021-12-02T09:37:13.000Z","Madrid",FALSE,FALSE,5,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102346646",1,0,"Europe/Madrid",2,0,2,FALSE,430578,1,NA,5,TRUE,0,"2021-12-11T09:40:12.082Z",NA,"d3286910-432c-490b-b236-9bb4573fe47e",NA,"","elena858","Plantae",0,"2021-12-02T09:37:49.116Z","2021-12-11T09:40:11.202Z","2021-12-02T09:37:13.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"21",102347205,"2021-12-02","","41.3828833333","2.1062833333",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:04:27.785Z","2021-12-11T09:40:01.364Z","La Maternitat i Sant Ramon, Barcelona, España",FALSE,"2021-12-02 11:04:13",47126,1,0,"2021-12-02T10:04:13.000Z","Madrid",FALSE,FALSE,5,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347205",1,0,"Europe/Madrid",2,0,3,FALSE,430578,1,NA,5,TRUE,0,"2021-12-11T09:40:03.132Z",NA,"2c9df47e-8f4e-47cf-970a-30aa4072d528",NA,"","elena858","Plantae",0,"2021-12-02T10:04:27.785Z","2021-12-11T09:40:01.364Z","2021-12-02T10:04:13.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"22",102347200,"2021-12-02","","41.3829033333","2.1063016667",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:04:14.002Z","2021-12-11T09:40:00.220Z","La Maternitat i Sant Ramon, Barcelona, España",FALSE,"2021-12-02 11:03:56",47126,1,0,"2021-12-02T10:03:56.000Z","Madrid",FALSE,FALSE,5,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347200",1,0,"Europe/Madrid",2,0,3,FALSE,430578,1,NA,5,TRUE,0,"2021-12-11T09:40:03.132Z",NA,"b80e2174-a4a7-40e8-a7b9-f378f99b290c",NA,"","elena858","Plantae",0,"2021-12-02T10:04:14.002Z","2021-12-11T09:40:00.220Z","2021-12-02T10:03:56.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"23",102346635,"2021-12-02","","41.3831266667","2.1063666667",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T09:36:55.902Z","2021-12-11T09:40:09.999Z","Pedralbes, Barcelona, España",FALSE,"2021-12-02 10:36:40",47126,1,0,"2021-12-02T09:36:40.000Z","Madrid",FALSE,FALSE,8,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102346635",1,0,"Europe/Madrid",2,0,2,FALSE,430578,1,NA,8,TRUE,0,"2021-12-11T09:40:10.581Z",NA,"b7c8a501-954e-43cc-ab0a-72d843ecf886",NA,"","elena858","Plantae",0,"2021-12-02T09:36:55.902Z","2021-12-11T09:40:09.999Z","2021-12-02T09:36:40.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"24",102347183,"2021-12-02","","41.3831483333","2.1063783333",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:03:21.947Z","2021-12-11T09:39:59.059Z","Pedralbes, Barcelona, España",FALSE,"2021-12-02 11:03:09",47126,1,0,"2021-12-02T10:03:09.000Z","Madrid",FALSE,FALSE,9,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347183",1,0,"Europe/Madrid",2,0,2,FALSE,430578,1,NA,9,TRUE,0,"2021-12-11T09:40:02.855Z",NA,"bccf0ea2-3876-4bd6-93b3-29a0f4d27a6b",NA,"","elena858","Plantae",0,"2021-12-02T10:03:21.947Z","2021-12-11T09:39:59.059Z","2021-12-02T10:03:09.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
"25",51674124,"2020-07-02",NA,"41.40231333","2.1055055",NA,NA,NA,3188605,430578,"2020-07-02T09:39:30.954Z","2020-07-02T09:39:41.007Z","Carretera de les Aigües, Barcelona, Catalunya, ES",FALSE,"Thu Jul 02 2020 08:31:06 GMT+0200 (GMT+2)",47126,0,0,"2020-07-02T06:31:06.000Z","Africa/Johannesburg",FALSE,FALSE,14,NA,NA,NA,"needs_id",NA,NA,NA,NA,"https://www.inaturalist.org/observations/51674124",1,0,NA,3,0,1,FALSE,NA,1,NA,14,TRUE,0,"2020-07-02T09:55:50.505Z",NA,"e0e86842-6315-4ba8-a71e-e09f2f25d043",NA,NA,"raimon_pous","Plantae",0,"2020-07-02T09:39:30.954Z","2020-07-02T09:39:41.007Z","2020-07-02T06:31:06.000Z",TRUE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","raimon_pous",NA,2020-07-02
"26",102347195,"2021-12-02","","41.3829783333","2.106585",NA,NA,"Zacate plumoso africano",5197432,430578,"2021-12-02T10:03:54.164Z","2021-12-11T09:39:59.407Z","La Maternitat i Sant Ramon, Barcelona, España",FALSE,"2021-12-02 11:03:40",47126,1,0,"2021-12-02T10:03:40.000Z","Madrid",FALSE,FALSE,6,NA,NA,NA,"research",NA,"",NA,NA,"https://www.inaturalist.org/observations/102347195",1,0,"Europe/Madrid",2,0,3,FALSE,430578,1,NA,6,TRUE,0,"2021-12-11T09:40:02.991Z",NA,"3e501c1a-8856-43a6-aa0a-161697790238",NA,"","elena858","Plantae",0,"2021-12-02T10:03:54.164Z","2021-12-11T09:39:59.407Z","2021-12-02T10:03:40.000Z",FALSE,430578,"Cenchrus longisetus","species","48460/47126/211194/47125/47163/47162/47434/326013/325977/1138117/72039",1785079,"feathertop",TRUE,"English",47126,"Plantae","kingdom",70,"48460","elena858",NA,2021-12-02
